"Code","Year","Hydropower","Solar","Wind","Other"
"PCN","1977","0","0","0","0"
"PCN","1978","0","0","0","0"
"PCN","1979","0","0","0","0"
"PCN","1980","0","0","0","0"
"PCN","1981","0","0","0","0"
"PCN","1982","0","0","0","0"
"PCN","1983","0","0","0","0"
"PCN","1984","0","0","0","0"
"PCN","1985","0","0","0","0"
"PCN","1986","0","0","0","0"
"PCN","1987","0","0","0","0"
"PCN","1988","0","0","0","0"
"PCN","1989","0","0","0","0"
"PCN","1990","0","0","0","0"
"PCN","1991","0","0","0","0"
"PCN","1992","0","0","0","0"
"PCN","1993","0","0","0","0"
"PCN","1994","0","0","0","0"
"PCN","1995","0","0","0","0"
"PCN","1996","0","0","0","0"
"PCN","1997","0","0","0","0"
"PCN","1998","0","0","0","0"
"PCN","1999","0","0","0","0"
"PCN","2000","0","0","0","0"
"PCN","2001","0","0","0","0"
"PCN","2002","0","0","0","0"
"PCN","2003","0","0","0","0"
"PCN","2004","0","0","0","0"
"PCN","2005","0","0","0","0"
"PCN","2006","0","0","0","0"
"PCN","2007","0","0","0","0"
"PCN","2008","0","0","0","0"
"PCN","2009","0","0","0","0"
"PCN","2010","0","0","0","0"
"PCN","2011","0","0","0","0"
"PCN","2012","0","0","0","0"
"PCN","2013","0","0","0","0"
"PCN","2014","0","0","0","0"
"PCN","2015","0","0","0","0"
"PCN","2016","0","0","0","0"
"PCN","2017","0","0","0","0"
"PCN","2018","0","0","0","0"
"PRI","1965","0","0","0","0"
"PRI","1966","0","0","0","0"
"PRI","1967","0","0","0","0"
"PRI","1968","0","0","0","0"
"PRI","1969","0","0","0","0"
"PRI","1970","0","0","0","0"
"PRI","1971","0","0","0","0"
"PRI","1972","0","0","0","0"
"PRI","1973","0","0","0","0"
"PRI","1974","0","0","0","0"
"PRI","1975","0","0","0","0"
"PRI","1976","0","0","0","0"
"PRI","1977","0","0","0","0"
"PRI","1978","0","0","0","0"
"PRI","1979","0","0","0","0"
"PRI","1980","0","0","0","0"
"PRI","1981","0","0","0","0"
"PRI","1982","0","0","0","0"
"PRI","1983","0","0","0","0"
"PRI","1984","0","0","0","0"
"PRI","1985","0","0","0","0"
"PRI","1986","0","0","0","0"
"PRI","1987","0","0","0","0"
"PRI","1988","0","0","0","0"
"PRI","1989","0","0","0","0"
"PRI","1990","0","0","0","0"
"PRI","1991","0","0","0","0"
"PRI","1992","0","0","0","0"
"PRI","1993","0","0","0","0"
"PRI","1994","0","0","0","0"
"PRI","1995","0","0","0","0"
"PRI","1996","0","0","0","0"
"PRI","1997","0","0","0","0"
"PRI","1998","0","0","0","0"
"PRI","1999","0","0","0","0"
"PRI","2000","0","0","0","0"
"PRI","2001","0","0","0","0"
"PRI","2002","0","0","0","0"
"PRI","2003","0","0","0","0"
"PRI","2004","0","0","0","0"
"PRI","2005","0","0","0","0"
"PRI","2006","0","0","0","0"
"PRI","2007","0","0","0","0"
"PRI","2008","0","0","0","0"
"PRI","2009","0","0","0","0"
"PRI","2010","0","0","0","0"
"PRI","2011","0","0","0","0"
"PRI","2012","0","0","0","0"
"PRI","2013","0","0","0","0"
"PRI","2014","0","0","0","0"
"PRI","2015","0","0","0","0"
"PRI","2016","0","0","0","0"
"PRI","2017","0","0","0","0"
"PRI","2018","0","0","0","0"
"REU","1965","0","0","0","0"
"REU","1966","0","0","0","0"
"REU","1967","0","0","0","0"
"REU","1968","0","0","0","0"
"REU","1969","0","0","0","0"
"REU","1970","0","0","0","0"
"REU","1971","0","0","0","0"
"REU","1972","0","0","0","0"
"REU","1973","0","0","0","0"
"REU","1974","0","0","0","0"
"REU","1975","0","0","0","0"
"REU","1976","0","0","0","0"
"REU","1977","0","0","0","0"
"REU","1978","0","0","0","0"
"REU","1979","0","0","0","0"
"REU","1980","0","0","0","0"
"REU","1981","0","0","0","0"
"REU","1982","0","0","0","0"
"REU","1983","0","0","0","0"
"REU","1984","0","0","0","0"
"REU","1985","0","0","0","0"
"REU","1986","0","0","0","0"
"REU","1987","0","0","0","0"
"REU","1988","0","0","0","0"
"REU","1989","0","0","0","0"
"REU","1990","0","0","0","0"
"REU","1991","0","0","0","0"
"REU","1992","0","0","0","0"
"REU","1993","0","0","0","0"
"REU","1994","0","0","0","0"
"REU","1995","0","0","0","0"
"REU","1996","0","0","0","0"
"REU","1997","0","0","0","0"
"REU","1998","0","0","0","0"
"REU","1999","0","0","0","0"
"REU","2000","0","0","0","0"
"REU","2001","0","0","0","0"
"REU","2002","0","0","0","0"
"REU","2003","0","0","0","0"
"REU","2004","0","0","0","0"
"REU","2005","0","0","0","0"
"REU","2006","0","0","0","0"
"REU","2007","0","0","0","0"
"REU","2008","0","0","0","0"
"REU","2009","0","0","0","0"
"REU","2010","0","0","0","0"
"REU","2011","0","0","0","0"
"REU","2012","0","0","0","0"
"REU","2013","0","0","0","0"
"REU","2014","0","0","0","0"
"REU","2015","0","0","0","0"
"REU","2016","0","0","0","0"
"REU","2017","0","0","0","0"
"REU","2018","0","0","0","0"
"RUS","1965","0","0","0","0"
"RUS","1966","0","0","0","0"
"RUS","1967","0","0","0","0"
"RUS","1968","0","0","0","0"
"RUS","1969","0","0","0","0"
"RUS","1970","0","0","0","0"
"RUS","1971","0","0","0","0"
"RUS","1972","0","0","0","0"
"RUS","1973","0","0","0","0"
"RUS","1974","0","0","0","0"
"RUS","1975","0","0","0","0"
"RUS","1976","0","0","0","0"
"RUS","1977","0","0","0","0"
"RUS","1978","0","0","0","0"
"RUS","1979","0","0","0","0"
"RUS","1980","0","0","0","0"
"RUS","1981","0","0","0","0"
"RUS","1982","0","0","0","0"
"RUS","1983","0","0","0","0"
"RUS","1984","0","0","0","0"
"RUS","1985","0","0","0","0"
"RUS","1986","0","0","0","0"
"RUS","1987","0","0","0","0"
"RUS","1988","0","0","0","0"
"RUS","1989","0","0","0","0"
"RUS","1990","0","0","0","0"
"RUS","1991","0","0","0","0"
"RUS","1992","0","0","0","0"
"RUS","1993","0","0","0","0"
"RUS","1994","0","0","0","0"
"RUS","1995","0","0","0","0"
"RUS","1996","0","0","0","0"
"RUS","1997","0","0","0","0"
"RUS","1998","0","0","0","0"
"RUS","1999","0","0","0","0"
"RUS","2000","0","0","0","0"
"RUS","2001","0","0","0","0"
"RUS","2002","0","0","0","0"
"RUS","2003","0","0","0","0"
"RUS","2004","0","0","0","0"
"RUS","2005","0","0","0","0"
"RUS","2006","0","0","0","0"
"RUS","2007","0","0","0","0"
"RUS","2008","0","0","0","0"
"RUS","2009","0","0","0","0"
"RUS","2010","0","0","0","0"
"RUS","2011","0","0","0","0"
"RUS","2012","0","0","0","0"
"RUS","2013","0","0","0","0"
"RUS","2014","0","0","0","0"
"RUS","2015","0","0","0","0"
"RUS","2016","0","0","0","0"
"RUS","2017","0","0","0","0"
"RUS","2018","0","0","0","0"
"RWA","1965","0","0","0","0"
"RWA","1966","0","0","0","0"
"RWA","1967","0","0","0","0"
"RWA","1968","0","0","0","0"
"RWA","1969","0","0","0","0"
"RWA","1970","0","0","0","0"
"RWA","1971","0","0","0","0"
"RWA","1972","0","0","0","0"
"RWA","1973","0","0","0","0"
"RWA","1974","0","0","0","0"
"RWA","1975","0","0","0","0"
"RWA","1976","0","0","0","0"
"RWA","1977","0","0","0","0"
"RWA","1978","0","0","0","0"
"RWA","1979","0","0","0","0"
"RWA","1980","0","0","0","0"
"RWA","1981","0","0","0","0"
"RWA","1982","0","0","0","0"
"RWA","1983","0","0","0","0"
"RWA","1984","0","0","0","0"
"RWA","1985","0","0","0","0"
"RWA","1986","0","0","0","0"
"RWA","1987","0","0","0","0"
"RWA","1988","0","0","0","0"
"RWA","1989","0","0","0","0"
"RWA","1990","0","0","0","0"
"RWA","1991","0","0","0","0"
"RWA","1992","0","0","0","0"
"RWA","1993","0","0","0","0"
"RWA","1994","0","0","0","0"
"RWA","1995","0","0","0","0"
"RWA","1996","0","0","0","0"
"RWA","1997","0","0","0","0"
"RWA","1998","0","0","0","0"
"RWA","1999","0","0","0","0"
"RWA","2000","0","0","0","0"
"RWA","2001","0","0","0","0"
"RWA","2002","0","0","0","0"
"RWA","2003","0","0","0","0"
"RWA","2004","0","0","0","0"
"RWA","2005","0","0","0","0"
"RWA","2006","0","0","0","0"
"RWA","2007","0","0","0","0"
"RWA","2008","0","0","0","0"
"RWA","2009","0","0","0","0"
"RWA","2010","0","0","0","0"
"RWA","2011","0","0","0","0"
"RWA","2012","0","0","0","0"
"RWA","2013","0","0","0","0"
"RWA","2014","0","0","0","0"
"RWA","2015","0","0","0","0"
"RWA","2016","0","0","0","0"
"RWA","2017","0","0","0","0"
"RWA","2018","0","0","0","0"
"SHN","1965","0","0","0","0"
"SHN","1966","0","0","0","0"
"SHN","1967","0","0","0","0"
"SHN","1968","0","0","0","0"
"SHN","1969","0","0","0","0"
"SHN","1970","0","0","0","0"
"SHN","1971","0","0","0","0"
"SHN","1972","0","0","0","0"
"SHN","1973","0","0","0","0"
"SHN","1974","0","0","0","0"
"SHN","1975","0","0","0","0"
"SHN","1976","0","0","0","0"
"SHN","1977","0","0","0","0"
"SHN","1978","0","0","0","0"
"SHN","1979","0","0","0","0"
"SHN","1980","0","0","0","0"
"SHN","1981","0","0","0","0"
"SHN","1982","0","0","0","0"
"SHN","1983","0","0","0","0"
"SHN","1984","0","0","0","0"
"SHN","1985","0","0","0","0"
"SHN","1986","0","0","0","0"
"SHN","1987","0","0","0","0"
"SHN","1988","0","0","0","0"
"SHN","1989","0","0","0","0"
"SHN","1990","0","0","0","0"
"SHN","1991","0","0","0","0"
"SHN","1992","0","0","0","0"
"SHN","1993","0","0","0","0"
"SHN","1994","0","0","0","0"
"SHN","1995","0","0","0","0"
"SHN","1996","0","0","0","0"
"SHN","1997","0","0","0","0"
"SHN","1998","0","0","0","0"
"SHN","1999","0","0","0","0"
"SHN","2000","0","0","0","0"
"SHN","2001","0","0","0","0"
"SHN","2002","0","0","0","0"
"SHN","2003","0","0","0","0"
"SHN","2004","0","0","0","0"
"SHN","2005","0","0","0","0"
"SHN","2006","0","0","0","0"
"SHN","2007","0","0","0","0"
"SHN","2008","0","0","0","0"
"SHN","2009","0","0","0","0"
"SHN","2010","0","0","0","0"
"SHN","2011","0","0","0","0"
"SHN","2012","0","0","0","0"
"SHN","2013","0","0","0","0"
"SHN","2014","0","0","0","0"
"SHN","2015","0","0","0","0"
"SHN","2016","0","0","0","0"
"SHN","2017","0","0","0","0"
"SHN","2018","0","0","0","0"
"KNA","1965","0","0","0","0"
"KNA","1966","0","0","0","0"
"KNA","1967","0","0","0","0"
"KNA","1968","0","0","0","0"
"KNA","1969","0","0","0","0"
"KNA","1970","0","0","0","0"
"KNA","1971","0","0","0","0"
"KNA","1972","0","0","0","0"
"KNA","1973","0","0","0","0"
"KNA","1974","0","0","0","0"
"KNA","1975","0","0","0","0"
"KNA","1976","0","0","0","0"
"KNA","1977","0","0","0","0"
"KNA","1978","0","0","0","0"
"KNA","1979","0","0","0","0"
"KNA","1980","0","0","0","0"
"KNA","1981","0","0","0","0"
"KNA","1982","0","0","0","0"
"KNA","1983","0","0","0","0"
"KNA","1984","0","0","0","0"
"KNA","1985","0","0","0","0"
"KNA","1986","0","0","0","0"
"KNA","1987","0","0","0","0"
"KNA","1988","0","0","0","0"
"KNA","1989","0","0","0","0"
"KNA","1990","0","0","0","0"
"KNA","1991","0","0","0","0"
"KNA","1992","0","0","0","0"
"KNA","1993","0","0","0","0"
"KNA","1994","0","0","0","0"
"KNA","1995","0","0","0","0"
"KNA","1996","0","0","0","0"
"KNA","1997","0","0","0","0"
"KNA","1998","0","0","0","0"
"KNA","1999","0","0","0","0"
"KNA","2000","0","0","0","0"
"KNA","2001","0","0","0","0"
"KNA","2002","0","0","0","0"
"KNA","2003","0","0","0","0"
"KNA","2004","0","0","0","0"
"KNA","2005","0","0","0","0"
"KNA","2006","0","0","0","0"
"KNA","2007","0","0","0","0"
"KNA","2008","0","0","0","0"
"KNA","2009","0","0","0","0"
"KNA","2010","0","0","0","0"
"KNA","2011","0","0","0","0"
"KNA","2012","0","0","0","0"
"KNA","2013","0","0","0","0"
"KNA","2014","0","0","0","0"
"KNA","2015","0","0","0","0"
"KNA","2016","0","0","0","0"
"KNA","2017","0","0","0","0"
"KNA","2018","0","0","0","0"
"LCA","1965","0","0","0","0"
"LCA","1966","0","0","0","0"
"LCA","1967","0","0","0","0"
"LCA","1968","0","0","0","0"
"LCA","1969","0","0","0","0"
"LCA","1970","0","0","0","0"
"LCA","1971","0","0","0","0"
"LCA","1972","0","0","0","0"
"LCA","1973","0","0","0","0"
"LCA","1974","0","0","0","0"
"LCA","1975","0","0","0","0"
"LCA","1976","0","0","0","0"
"LCA","1977","0","0","0","0"
"LCA","1978","0","0","0","0"
"LCA","1979","0","0","0","0"
"LCA","1980","0","0","0","0"
"LCA","1981","0","0","0","0"
"LCA","1982","0","0","0","0"
"LCA","1983","0","0","0","0"
"LCA","1984","0","0","0","0"
"LCA","1985","0","0","0","0"
"LCA","1986","0","0","0","0"
"LCA","1987","0","0","0","0"
"LCA","1988","0","0","0","0"
"LCA","1989","0","0","0","0"
"LCA","1990","0","0","0","0"
"LCA","1991","0","0","0","0"
"LCA","1992","0","0","0","0"
"LCA","1993","0","0","0","0"
"LCA","1994","0","0","0","0"
"LCA","1995","0","0","0","0"
"LCA","1996","0","0","0","0"
"LCA","1997","0","0","0","0"
"LCA","1998","0","0","0","0"
"LCA","1999","0","0","0","0"
"LCA","2000","0","0","0","0"
"LCA","2001","0","0","0","0"
"LCA","2002","0","0","0","0"
"LCA","2003","0","0","0","0"
"LCA","2004","0","0","0","0"
"LCA","2005","0","0","0","0"
"LCA","2006","0","0","0","0"
"LCA","2007","0","0","0","0"
"LCA","2008","0","0","0","0"
"LCA","2009","0","0","0","0"
"LCA","2010","0","0","0","0"
"LCA","2011","0","0","0","0"
"LCA","2012","0","0","0","0"
"LCA","2013","0","0","0","0"
"LCA","2014","0","0","0","0"
"LCA","2015","0","0","0","0"
"LCA","2016","0","0","0","0"
"LCA","2017","0","0","0","0"
"LCA","2018","0","0","0","0"
"SPM","1965","0","0","0","0"
"SPM","1966","0","0","0","0"
"SPM","1967","0","0","0","0"
"SPM","1968","0","0","0","0"
"SPM","1969","0","0","0","0"
"SPM","1970","0","0","0","0"
"SPM","1971","0","0","0","0"
"SPM","1972","0","0","0","0"
"SPM","1973","0","0","0","0"
"SPM","1974","0","0","0","0"
"SPM","1975","0","0","0","0"
"SPM","1976","0","0","0","0"
"SPM","1977","0","0","0","0"
"SPM","1978","0","0","0","0"
"SPM","1979","0","0","0","0"
"SPM","1980","0","0","0","0"
"SPM","1981","0","0","0","0"
"SPM","1982","0","0","0","0"
"SPM","1983","0","0","0","0"
"SPM","1984","0","0","0","0"
"SPM","1985","0","0","0","0"
"SPM","1986","0","0","0","0"
"SPM","1987","0","0","0","0"
"SPM","1988","0","0","0","0"
"SPM","1989","0","0","0","0"
"SPM","1990","0","0","0","0"
"SPM","1991","0","0","0","0"
"SPM","1992","0","0","0","0"
"SPM","1993","0","0","0","0"
"SPM","1994","0","0","0","0"
"SPM","1995","0","0","0","0"
"SPM","1996","0","0","0","0"
"SPM","1997","0","0","0","0"
"SPM","1998","0","0","0","0"
"SPM","1999","0","0","0","0"
"SPM","2000","0","0","0","0"
"SPM","2001","0","0","0","0"
"SPM","2002","0","0","0","0"
"SPM","2003","0","0","0","0"
"SPM","2004","0","0","0","0"
"SPM","2005","0","0","0","0"
"SPM","2006","0","0","0","0"
"SPM","2007","0","0","0","0"
"SPM","2008","0","0","0","0"
"SPM","2009","0","0","0","0"
"SPM","2010","0","0","0","0"
"SPM","2011","0","0","0","0"
"SPM","2012","0","0","0","0"
"SPM","2013","0","0","0","0"
"SPM","2014","0","0","0","0"
"SPM","2015","0","0","0","0"
"SPM","2016","0","0","0","0"
"SPM","2017","0","0","0","0"
"SPM","2018","0","0","0","0"
"VCT","1965","0","0","0","0"
"VCT","1966","0","0","0","0"
"VCT","1967","0","0","0","0"
"VCT","1968","0","0","0","0"
"VCT","1969","0","0","0","0"
"VCT","1970","0","0","0","0"
"VCT","1971","0","0","0","0"
"VCT","1972","0","0","0","0"
"VCT","1973","0","0","0","0"
"VCT","1974","0","0","0","0"
"VCT","1975","0","0","0","0"
"VCT","1976","0","0","0","0"
"VCT","1977","0","0","0","0"
"VCT","1978","0","0","0","0"
"VCT","1979","0","0","0","0"
"VCT","1980","0","0","0","0"
"VCT","1981","0","0","0","0"
"VCT","1982","0","0","0","0"
"VCT","1983","0","0","0","0"
"VCT","1984","0","0","0","0"
"VCT","1985","0","0","0","0"
"VCT","1986","0","0","0","0"
"VCT","1987","0","0","0","0"
"VCT","1988","0","0","0","0"
"VCT","1989","0","0","0","0"
"VCT","1990","0","0","0","0"
"VCT","1991","0","0","0","0"
"VCT","1992","0","0","0","0"
"VCT","1993","0","0","0","0"
"VCT","1994","0","0","0","0"
"VCT","1995","0","0","0","0"
"VCT","1996","0","0","0","0"
"VCT","1997","0","0","0","0"
"VCT","1998","0","0","0","0"
"VCT","1999","0","0","0","0"
"VCT","2000","0","0","0","0"
"VCT","2001","0","0","0","0"
"VCT","2002","0","0","0","0"
"VCT","2003","0","0","0","0"
"VCT","2004","0","0","0","0"
"VCT","2005","0","0","0","0"
"VCT","2006","0","0","0","0"
"VCT","2007","0","0","0","0"
"VCT","2008","0","0","0","0"
"VCT","2009","0","0","0","0"
"VCT","2010","0","0","0","0"
"VCT","2011","0","0","0","0"
"VCT","2012","0","0","0","0"
"VCT","2013","0","0","0","0"
"VCT","2014","0","0","0","0"
"VCT","2015","0","0","0","0"
"VCT","2016","0","0","0","0"
"VCT","2017","0","0","0","0"
"VCT","2018","0","0","0","0"
"WSM","1965","0","0","0","0"
"WSM","1966","0","0","0","0"
"WSM","1967","0","0","0","0"
"WSM","1968","0","0","0","0"
"WSM","1969","0","0","0","0"
"WSM","1970","0","0","0","0"
"WSM","1971","0","0","0","0"
"WSM","1972","0","0","0","0"
"WSM","1973","0","0","0","0"
"WSM","1974","0","0","0","0"
"WSM","1975","0","0","0","0"
"WSM","1976","0","0","0","0"
"WSM","1977","0","0","0","0"
"WSM","1978","0","0","0","0"
"WSM","1979","0","0","0","0"
"WSM","1980","0","0","0","0"
"WSM","1981","0","0","0","0"
"WSM","1982","0","0","0","0"
"WSM","1983","0","0","0","0"
"WSM","1984","0","0","0","0"
"WSM","1985","0","0","0","0"
"WSM","1986","0","0","0","0"
"WSM","1987","0","0","0","0"
"WSM","1988","0","0","0","0"
"WSM","1989","0","0","0","0"
"WSM","1990","0","0","0","0"
"WSM","1991","0","0","0","0"
"WSM","1992","0","0","0","0"
"WSM","1993","0","0","0","0"
"WSM","1994","0","0","0","0"
"WSM","1995","0","0","0","0"
"WSM","1996","0","0","0","0"
"WSM","1997","0","0","0","0"
"WSM","1998","0","0","0","0"
"WSM","1999","0","0","0","0"
"WSM","2000","0","0","0","0"
"WSM","2001","0","0","0","0"
"WSM","2002","0","0","0","0"
"WSM","2003","0","0","0","0"
"WSM","2004","0","0","0","0"
"WSM","2005","0","0","0","0"
"WSM","2006","0","0","0","0"
"WSM","2007","0","0","0","0"
"WSM","2008","0","0","0","0"
"WSM","2009","0","0","0","0"
"WSM","2010","0","0","0","0"
"WSM","2011","0","0","0","0"
"WSM","2012","0","0","0","0"
"WSM","2013","0","0","0","0"
"WSM","2014","0","0","0","0"
"WSM","2015","0","0","0","0"
"WSM","2016","0","0","0","0"
"WSM","2017","0","0","0","0"
"WSM","2018","0","0","0","0"
"SMR","1965","0","0","0","0"
"SMR","1966","0","0","0","0"
"SMR","1967","0","0","0","0"
"SMR","1968","0","0","0","0"
"SMR","1969","0","0","0","0"
"SMR","1970","0","0","0","0"
"SMR","1971","0","0","0","0"
"SMR","1972","0","0","0","0"
"SMR","1973","0","0","0","0"
"SMR","1974","0","0","0","0"
"SMR","1975","0","0","0","0"
"SMR","1976","0","0","0","0"
"SMR","1977","0","0","0","0"
"SMR","1978","0","0","0","0"
"SMR","1979","0","0","0","0"
"SMR","1980","0","0","0","0"
"SMR","1981","0","0","0","0"
"SMR","1982","0","0","0","0"
"SMR","1983","0","0","0","0"
"SMR","1984","0","0","0","0"
"SMR","1985","0","0","0","0"
"SMR","1986","0","0","0","0"
"SMR","1987","0","0","0","0"
"SMR","1988","0","0","0","0"
"SMR","1989","0","0","0","0"
"SMR","1990","0","0","0","0"
"SMR","1991","0","0","0","0"
"SMR","1992","0","0","0","0"
"SMR","1993","0","0","0","0"
"SMR","1994","0","0","0","0"
"SMR","1995","0","0","0","0"
"SMR","1996","0","0","0","0"
"SMR","1997","0","0","0","0"
"SMR","1998","0","0","0","0"
"SMR","1999","0","0","0","0"
"SMR","2000","0","0","0","0"
"SMR","2001","0","0","0","0"
"SMR","2002","0","0","0","0"
"SMR","2003","0","0","0","0"
"SMR","2004","0","0","0","0"
"SMR","2005","0","0","0","0"
"SMR","2006","0","0","0","0"
"SMR","2007","0","0","0","0"
"SMR","2008","0","0","0","0"
"SMR","2009","0","0","0","0"
"SMR","2010","0","0","0","0"
"SMR","2011","0","0","0","0"
"SMR","2012","0","0","0","0"
"SMR","2013","0","0","0","0"
"SMR","2014","0","0","0","0"
"SMR","2015","0","0","0","0"
"SMR","2016","0","0","0","0"
"SMR","2017","0","0","0","0"
"SMR","2018","0","0","0","0"
"STP","1965","0","0","0","0"
"STP","1966","0","0","0","0"
"STP","1967","0","0","0","0"
"STP","1968","0","0","0","0"
"STP","1969","0","0","0","0"
"STP","1970","0","0","0","0"
"STP","1971","0","0","0","0"
"STP","1972","0","0","0","0"
"STP","1973","0","0","0","0"
"STP","1974","0","0","0","0"
"STP","1975","0","0","0","0"
"STP","1976","0","0","0","0"
"STP","1977","0","0","0","0"
"STP","1978","0","0","0","0"
"STP","1979","0","0","0","0"
"STP","1980","0","0","0","0"
"STP","1981","0","0","0","0"
"STP","1982","0","0","0","0"
"STP","1983","0","0","0","0"
"STP","1984","0","0","0","0"
"STP","1985","0","0","0","0"
"STP","1986","0","0","0","0"
"STP","1987","0","0","0","0"
"STP","1988","0","0","0","0"
"STP","1989","0","0","0","0"
"STP","1990","0","0","0","0"
"STP","1991","0","0","0","0"
"STP","1992","0","0","0","0"
"STP","1993","0","0","0","0"
"STP","1994","0","0","0","0"
"STP","1995","0","0","0","0"
"STP","1996","0","0","0","0"
"STP","1997","0","0","0","0"
"STP","1998","0","0","0","0"
"STP","1999","0","0","0","0"
"STP","2000","0","0","0","0"
"STP","2001","0","0","0","0"
"STP","2002","0","0","0","0"
"STP","2003","0","0","0","0"
"STP","2004","0","0","0","0"
"STP","2005","0","0","0","0"
"STP","2006","0","0","0","0"
"STP","2007","0","0","0","0"
"STP","2008","0","0","0","0"
"STP","2009","0","0","0","0"
"STP","2010","0","0","0","0"
"STP","2011","0","0","0","0"
"STP","2012","0","0","0","0"
"STP","2013","0","0","0","0"
"STP","2014","0","0","0","0"
"STP","2015","0","0","0","0"
"STP","2016","0","0","0","0"
"STP","2017","0","0","0","0"
"STP","2018","0","0","0","0"
"SEN","1965","0","0","0","0"
"SEN","1966","0","0","0","0"
"SEN","1967","0","0","0","0"
"SEN","1968","0","0","0","0"
"SEN","1969","0","0","0","0"
"SEN","1970","0","0","0","0"
"SEN","1971","0","0","0","0"
"SEN","1972","0","0","0","0"
"SEN","1973","0","0","0","0"
"SEN","1974","0","0","0","0"
"SEN","1975","0","0","0","0"
"SEN","1976","0","0","0","0"
"SEN","1977","0","0","0","0"
"SEN","1978","0","0","0","0"
"SEN","1979","0","0","0","0"
"SEN","1980","0","0","0","0"
"SEN","1981","0","0","0","0"
"SEN","1982","0","0","0","0"
"SEN","1983","0","0","0","0"
"SEN","1984","0","0","0","0"
"SEN","1985","0","0","0","0"
"SEN","1986","0","0","0","0"
"SEN","1987","0","0","0","0"
"SEN","1988","0","0","0","0"
"SEN","1989","0","0","0","0"
"SEN","1990","0","0","0","0"
"SEN","1991","0","0","0","0"
"SEN","1992","0","0","0","0"
"SEN","1993","0","0","0","0"
"SEN","1994","0","0","0","0"
"SEN","1995","0","0","0","0"
"SEN","1996","0","0","0","0"
"SEN","1997","0","0","0","0"
"SEN","1998","0","0","0","0"
"SEN","1999","0","0","0","0"
"SEN","2000","0","0","0","0"
"SEN","2001","0","0","0","0"
"SEN","2002","0","0","0","0"
"SEN","2003","0","0","0","0"
"SEN","2004","0","0","0","0"
"SEN","2005","0","0","0","0"
"SEN","2006","0","0","0","0"
"SEN","2007","0","0","0","0"
"SEN","2008","0","0","0","0"
"SEN","2009","0","0","0","0"
"SEN","2010","0","0","0","0"
"SEN","2011","0","0","0","0"
"SEN","2012","0","0","0","0"
"SEN","2013","0","0","0","0"
"SEN","2014","0","0","0","0"
"SEN","2015","0","0","0","0"
"SEN","2016","0","0","0","0"
"SEN","2017","0","0","0","0"
"SEN","2018","0","0","0","0"
"SRB","1965","0","0","0","0"
"SRB","1966","0","0","0","0"
"SRB","1967","0","0","0","0"
"SRB","1968","0","0","0","0"
"SRB","1969","0","0","0","0"
"SRB","1970","0","0","0","0"
"SRB","1971","0","0","0","0"
"SRB","1972","0","0","0","0"
"SRB","1973","0","0","0","0"
"SRB","1974","0","0","0","0"
"SRB","1975","0","0","0","0"
"SRB","1976","0","0","0","0"
"SRB","1977","0","0","0","0"
"SRB","1978","0","0","0","0"
"SRB","1979","0","0","0","0"
"SRB","1980","0","0","0","0"
"SRB","1981","0","0","0","0"
"SRB","1982","0","0","0","0"
"SRB","1983","0","0","0","0"
"SRB","1984","0","0","0","0"
"SRB","1985","0","0","0","0"
"SRB","1986","0","0","0","0"
"SRB","1987","0","0","0","0"
"SRB","1988","0","0","0","0"
"SRB","1989","0","0","0","0"
"SRB","1990","0","0","0","0"
"SRB","1991","0","0","0","0"
"SRB","1992","0","0","0","0"
"SRB","1993","0","0","0","0"
"SRB","1994","0","0","0","0"
"SRB","1995","0","0","0","0"
"SRB","1996","0","0","0","0"
"SRB","1997","0","0","0","0"
"SRB","1998","0","0","0","0"
"SRB","1999","0","0","0","0"
"SRB","2000","0","0","0","0"
"SRB","2001","0","0","0","0"
"SRB","2002","0","0","0","0"
"SRB","2003","0","0","0","0"
"SRB","2004","0","0","0","0"
"SRB","2005","0","0","0","0"
"SRB","2006","0","0","0","0"
"SRB","2007","0","0","0","0"
"SRB","2008","0","0","0","0"
"SRB","2009","0","0","0","0"
"SRB","2010","0","0","0","0"
"SRB","2011","0","0","0","0"
"SRB","2012","0","0","0","0"
"SRB","2013","0","0","0","0"
"SRB","2014","0","0","0","0"
"SRB","2015","0","0","0","0"
"SRB","2016","0","0","0","0"
"SRB","2017","0","0","0","0"
"SRB","2018","0","0","0","0"
"SYC","1965","0","0","0","0"
"SYC","1966","0","0","0","0"
"SYC","1967","0","0","0","0"
"SYC","1968","0","0","0","0"
"SYC","1969","0","0","0","0"
"SYC","1970","0","0","0","0"
"SYC","1971","0","0","0","0"
"SYC","1972","0","0","0","0"
"SYC","1973","0","0","0","0"
"SYC","1974","0","0","0","0"
"SYC","1975","0","0","0","0"
"SYC","1976","0","0","0","0"
"SYC","1977","0","0","0","0"
"SYC","1978","0","0","0","0"
"SYC","1979","0","0","0","0"
"SYC","1980","0","0","0","0"
"SYC","1981","0","0","0","0"
"SYC","1982","0","0","0","0"
"SYC","1983","0","0","0","0"
"SYC","1984","0","0","0","0"
"SYC","1985","0","0","0","0"
"SYC","1986","0","0","0","0"
"SYC","1987","0","0","0","0"
"SYC","1988","0","0","0","0"
"SYC","1989","0","0","0","0"
"SYC","1990","0","0","0","0"
"SYC","1991","0","0","0","0"
"SYC","1992","0","0","0","0"
"SYC","1993","0","0","0","0"
"SYC","1994","0","0","0","0"
